,Opening Weekend Gross,URL
3591,"$920,018",https://www.boxofficemojo.com/movies/?id=goldenseal.htm
3592,"$412,566",https://www.boxofficemojo.com/movies/?id=star80.htm
3593,"$2,366,472",https://www.boxofficemojo.com/movies/?id=amityville3d.htm
3594,"$2,208,976",https://www.boxofficemojo.com/movies/?id=beyondthelimit.htm
3595,"$23,567",https://www.boxofficemojo.com/movies/?id=localhero.htm
3596,"$1,837,768",https://www.boxofficemojo.com/movies/?id=underfire.htm
3597,"$1,835,421",https://www.boxofficemojo.com/movies/?id=nightinheaven.htm
3598,,https://www.boxofficemojo.com/movies/?id=greyfox.htm
3599,,https://www.boxofficemojo.com/movies/?id=dresser.htm
3600,"$11,835,389",https://www.boxofficemojo.com/movies/?id=et.htm
3601,,https://www.boxofficemojo.com/movies/?id=officerandagentleman.htm
3602,"$7,623,988",https://www.boxofficemojo.com/movies/?id=porkys.htm
3603,"$4,369,868",https://www.boxofficemojo.com/movies/?id=48hrs.htm
3604,"$11,874,268",https://www.boxofficemojo.com/movies/?id=bestlittlewhorehouseintexas.htm
3605,,https://www.boxofficemojo.com/movies/?id=verdict.htm
3606,"$6,642,005",https://www.boxofficemojo.com/movies/?id=firstblood.htm
3607,"$8,152,948",https://www.boxofficemojo.com/movies/?id=firefox.htm
3608,"$9,603,139",https://www.boxofficemojo.com/movies/?id=conanthebarbarian.htm
3609,"$4,022,891",https://www.boxofficemojo.com/movies/?id=bestfriends.htm
3610,"$9,406,522",https://www.boxofficemojo.com/movies/?id=friday13th3.htm
3611,"$4,206,265",https://www.boxofficemojo.com/movies/?id=youngdoctorsinlove.htm
3612,"$2,902,088",https://www.boxofficemojo.com/movies/?id=worldaccordingtogarp.htm
3613,"$6,150,002",https://www.boxofficemojo.com/movies/?id=bladerunner.htm
3614,,https://www.boxofficemojo.com/movies/?id=fasttimesatridgemonthigh.htm
3615,"$2,527,864",https://www.boxofficemojo.com/movies/?id=roadwarrior.htm
3616,"$2,712,095",https://www.boxofficemojo.com/movies/?id=pinkfloydthewall.htm
3617,"$5,906,708",https://www.boxofficemojo.com/movies/?id=thingsaretoughallover.htm
3618,"$5,870,889",https://www.boxofficemojo.com/movies/?id=creepshow.htm
3619,"$694,126",https://www.boxofficemojo.com/movies/?id=manfromsnowyriver.htm
3620,"$2,400,696",https://www.boxofficemojo.com/movies/?id=myfavoriteyear.htm
3621,,https://www.boxofficemojo.com/movies/?id=deathtrap.htm
3622,,https://www.boxofficemojo.com/movies/?id=peterpan82.htm
3623,"$1,071,345",https://www.boxofficemojo.com/movies/?id=theycallmebruce.htm
3624,"$1,345,672",https://www.boxofficemojo.com/movies/?id=kissmegoodbye.htm
3625,"$4,645,411",https://www.boxofficemojo.com/movies/?id=grease2.htm
3626,"$6,333,259",https://www.boxofficemojo.com/movies/?id=halloween3.htm
3627,"$2,955,641",https://www.boxofficemojo.com/movies/?id=beastmaster.htm
3628,"$3,949,478",https://www.boxofficemojo.com/movies/?id=starwars582.htm
3629,"$1,717,205",https://www.boxofficemojo.com/movies/?id=vicesquad.htm
3630,"$4,104,277",https://www.boxofficemojo.com/movies/?id=amityville2.htm
3631,"$3,015,497",https://www.boxofficemojo.com/movies/?id=makinglove.htm
3632,"$26,994",https://www.boxofficemojo.com/movies/?id=dasboot.htm
3633,Rank,https://www.boxofficemojo.com/movies/?id=savannahsmiles.htm
3634,"$3,597,244",https://www.boxofficemojo.com/movies/?id=hankypanky.htm
3635,"$2,514,478",https://www.boxofficemojo.com/movies/?id=midsummernightssexcomedy.htm
3636,"$2,408,000",https://www.boxofficemojo.com/movies/?id=ifyoucouldseewhatihear.htm
3637,"$2,528,133",https://www.boxofficemojo.com/movies/?id=piratemovie.htm
3638,,https://www.boxofficemojo.com/movies/?id=tex.htm
3639,"$1,617,636",https://www.boxofficemojo.com/movies/?id=catpeople.htm
3640,"$1,052,963",https://www.boxofficemojo.com/movies/?id=amateur82.htm
3641,"$1,109,011",https://www.boxofficemojo.com/movies/?id=forcedvengeance.htm
3642,"$2,025,614",https://www.boxofficemojo.com/movies/?id=soldier82.htm
3643,"$1,690,774",https://www.boxofficemojo.com/movies/?id=evilunderthesun.htm
3644,Robert Benton,https://www.boxofficemojo.com/movies/?id=stillofthenight.htm
3645,"$2,350,021",https://www.boxofficemojo.com/movies/?id=megaforce.htm
3646,"$2,815,503",https://www.boxofficemojo.com/movies/?id=paradise.htm
3647,"$1,672,747",https://www.boxofficemojo.com/movies/?id=venom.htm
3648,"$1,416,713",https://www.boxofficemojo.com/movies/?id=heidissong.htm
3649,,https://www.boxofficemojo.com/movies/?id=summerlovers.htm
3650,"$5,540,470",https://www.boxofficemojo.com/movies/?id=tootsie.htm
3651,"$12,431,486",https://www.boxofficemojo.com/movies/?id=rocky3.htm
3652,"$14,347,221",https://www.boxofficemojo.com/movies/?id=startrek2.htm
3653,"$6,896,612",https://www.boxofficemojo.com/movies/?id=poltergeist.htm
3654,,https://www.boxofficemojo.com/movies/?id=annie.htm
3655,,https://www.boxofficemojo.com/movies/?id=gandhi.htm
3656,"$6,322,804",https://www.boxofficemojo.com/movies/?id=toy.htm
3657,"$4,657,335",https://www.boxofficemojo.com/movies/?id=darkcrystal.htm
3658,,https://www.boxofficemojo.com/movies/?id=swordandthesorcerer.htm
3659,"$7,780,693",https://www.boxofficemojo.com/movies/?id=richardpryorliveonthesunsetstrip.htm
3660,"$4,761,795",https://www.boxofficemojo.com/movies/?id=tron.htm
3661,"$202,131",https://www.boxofficemojo.com/movies/?id=sophieschoice.htm
3662,,https://www.boxofficemojo.com/movies/?id=victorvictoria.htm
3663,"$5,329,208",https://www.boxofficemojo.com/movies/?id=airplane2.htm
3664,"$5,631,293",https://www.boxofficemojo.com/movies/?id=somekindofhero.htm
3665,,https://www.boxofficemojo.com/movies/?id=bambi82.htm
3666,"$4,347,101",https://www.boxofficemojo.com/movies/?id=raiders82.htm
3667,"$2,539,633",https://www.boxofficemojo.com/movies/?id=nightshift.htm
3668,"$2,171,303",https://www.boxofficemojo.com/movies/?id=questforfire.htm
3669,,https://www.boxofficemojo.com/movies/?id=sixpack.htm
3670,"$3,107,897",https://www.boxofficemojo.com/movies/?id=thing.htm
3671,"$4,289,601",https://www.boxofficemojo.com/movies/?id=deadmendontwearplaid.htm
3672,,https://www.boxofficemojo.com/movies/?id=zapped.htm
3673,"$1,871,487",https://www.boxofficemojo.com/movies/?id=deathwish2.htm
3674,"$3,766,803",https://www.boxofficemojo.com/movies/?id=starwars82.htm
3675,,https://www.boxofficemojo.com/movies/?id=secretofnimh.htm
3676,"$218,221",https://www.boxofficemojo.com/movies/?id=diner.htm
3677,"$2,300,000",https://www.boxofficemojo.com/movies/?id=missing.htm
3678,"$5,250,157",https://www.boxofficemojo.com/movies/?id=visitinghours.htm
3679,"$2,279,260",https://www.boxofficemojo.com/movies/?id=authorauthor.htm
3680,"$3,631,834",https://www.boxofficemojo.com/movies/?id=monsignor.htm
3681,"$1,503,543",https://www.boxofficemojo.com/movies/?id=seduction.htm
3682,"$3,693,117",https://www.boxofficemojo.com/movies/?id=silentrage.htm
3683,"$3,086,525",https://www.boxofficemojo.com/movies/?id=classreunion.htm
3684,"$1,870,000",https://www.boxofficemojo.com/movies/?id=shootthemoon.htm
3685,"$1,341,695",https://www.boxofficemojo.com/movies/?id=trailofthepinkpanther.htm
3686,"$1,547,912",https://www.boxofficemojo.com/movies/?id=nightcrossing.htm
3687,"$1,250,000",https://www.boxofficemojo.com/movies/?id=beastwithin.htm
3688,"$1,864,852",https://www.boxofficemojo.com/movies/?id=missionary.htm
3689,"$2,170,397",https://www.boxofficemojo.com/movies/?id=ioughttobeinpictures.htm
3690,"$978,541",https://www.boxofficemojo.com/movies/?id=6weeks.htm
3691,"$2,250,000",https://www.boxofficemojo.com/movies/?id=lastunicorn.htm
3692,,https://www.boxofficemojo.com/movies/?id=border.htm
3693,"$2,318,801",https://www.boxofficemojo.com/movies/?id=partners.htm
3694,"$527,198",https://www.boxofficemojo.com/movies/?id=lastamericanvirgin.htm
3695,"$549,878",https://www.boxofficemojo.com/movies/?id=personalbest.htm
3696,"$1,500,000",https://www.boxofficemojo.com/movies/?id=canneryrow.htm
3697,"$2,326,112",https://www.boxofficemojo.com/movies/?id=inchon.htm
3698,,https://www.boxofficemojo.com/movies/?id=tempest.htm
3699,"$667,727",https://www.boxofficemojo.com/movies/?id=honkytonkman.htm
3700,"$8,305,823",https://www.boxofficemojo.com/movies/?id=raidersofthelostark.htm
3701,"$14,100,523",https://www.boxofficemojo.com/movies/?id=superman2.htm
3702,"$6,130,197",https://www.boxofficemojo.com/movies/?id=stripes.htm
3703,,https://www.boxofficemojo.com/movies/?id=chariotsoffire.htm
3704,"$4,365,643",https://www.boxofficemojo.com/movies/?id=fourseasons.htm
3705,,https://www.boxofficemojo.com/movies/?id=clashofthetitans.htm
3706,,https://www.boxofficemojo.com/movies/?id=reds.htm
3707,,https://www.boxofficemojo.com/movies/?id=tarzantheapeman.htm
3708,"$3,022,041",https://www.boxofficemojo.com/movies/?id=sharkysmachine.htm
3709,"$4,792,731",https://www.boxofficemojo.com/movies/?id=historyoftheworldpart1.htm
3710,"$2,968,990",https://www.boxofficemojo.com/movies/?id=greatmuppetcaper.htm
3711,"$3,786,512",https://www.boxofficemojo.com/movies/?id=americanwerewolfinlondon.htm
3712,,https://www.boxofficemojo.com/movies/?id=fortapachethebronx.htm
3713,,https://www.boxofficemojo.com/movies/?id=frenchlieutenantswoman.htm
3714,n/a,https://www.boxofficemojo.com/movies/?id=modernproblems.htm
3715,Kevin Bacon*,https://www.boxofficemojo.com/movies/?id=onlywhenilaugh.htm
3716,"$564,593",https://www.boxofficemojo.com/movies/?id=bodyheat.htm
3717,"$6,429,784",https://www.boxofficemojo.com/movies/?id=friday13th2.htm
3718,"$4,279,264",https://www.boxofficemojo.com/movies/?id=incredibleshrinkingwoman.htm
3719,David Steinberg,https://www.boxofficemojo.com/movies/?id=paternity.htm
3720,,https://www.boxofficemojo.com/movies/?id=howling.htm
3721,Gus Trikonis,https://www.boxofficemojo.com/movies/?id=takethisjobandshoveit.htm
3722,Rank,https://www.boxofficemojo.com/movies/?id=devilandmaxdevlin.htm
3723,"$3,218,347",https://www.boxofficemojo.com/movies/?id=continentaldivide.htm
3724,"$2,525,360",https://www.boxofficemojo.com/movies/?id=nighthawks.htm
3725,Meg Ryan*,https://www.boxofficemojo.com/movies/?id=richandfamous.htm
3726,"$2,407,939",https://www.boxofficemojo.com/movies/?id=dragonslayer.htm
3727,,https://www.boxofficemojo.com/movies/?id=atlanticcity.htm
3728,Rank,https://www.boxofficemojo.com/movies/?id=firstmondayinoctober.htm
3729,294,https://www.boxofficemojo.com/movies/?id=cominatya.htm
3730,"$3,046,339",https://www.boxofficemojo.com/movies/?id=backroads.htm
3731,"$151,351",https://www.boxofficemojo.com/movies/?id=ragtime.htm
3732,"$2,260,689",https://www.boxofficemojo.com/movies/?id=rollover.htm
3733,,https://www.boxofficemojo.com/movies/?id=carboncopy.htm
3734,Wes Craven,https://www.boxofficemojo.com/movies/?id=deadlyblessing.htm
3735,"$64,713",https://www.boxofficemojo.com/movies/?id=princeofthecity.htm
3736,"$189,000",https://www.boxofficemojo.com/movies/?id=buddybuddy.htm
3737,Rank,https://www.boxofficemojo.com/movies/?id=allthemarbles.htm
3738,Peter Weir,https://www.boxofficemojo.com/movies/?id=gallipoli.htm
3739,Danny DeVito,https://www.boxofficemojo.com/movies/?id=goingape.htm
3740,"$1,582,148",https://www.boxofficemojo.com/movies/?id=studentbodies.htm
3741,"$1,392,852",https://www.boxofficemojo.com/movies/?id=allnightlong.htm
3742,"$63,356",https://www.boxofficemojo.com/movies/?id=zootsuit.htm
3743,,https://www.boxofficemojo.com/movies/?id=lastmetro.htm
3744,"$18,225",https://www.boxofficemojo.com/movies/?id=modernromance.htm
3745,"$407,464",https://www.boxofficemojo.com/movies/?id=heartbeeps.htm
3746,"$439,564",https://www.boxofficemojo.com/movies/?id=sphinx.htm
3747,"$287,081",https://www.boxofficemojo.com/movies/?id=raggedyman.htm
3748,Jeff Bridges,https://www.boxofficemojo.com/movies/?id=cuttersway.htm
3749,Rank,https://www.boxofficemojo.com/movies/?id=frommaotomozart.htm
3750,,https://www.boxofficemojo.com/movies/?id=ongoldenpond.htm
3751,"$2,719,534",https://www.boxofficemojo.com/movies/?id=arthur.htm
3752,"$11,765,654",https://www.boxofficemojo.com/movies/?id=cannonballrun.htm
3753,"$6,834,967",https://www.boxofficemojo.com/movies/?id=foryoureyesonly.htm
3754,"$6,507,356",https://www.boxofficemojo.com/movies/?id=timebandits.htm
3755,,https://www.boxofficemojo.com/movies/?id=absenceofmalice.htm
3756,,https://www.boxofficemojo.com/movies/?id=foxandthehound.htm
3757,,https://www.boxofficemojo.com/movies/?id=taps.htm
3758,"$4,519,706",https://www.boxofficemojo.com/movies/?id=excalibur.htm
3759,"$6,622,753",https://www.boxofficemojo.com/movies/?id=bustinloose.htm
3760,"$4,163,623",https://www.boxofficemojo.com/movies/?id=endlesslove.htm
3761,"$6,481,386",https://www.boxofficemojo.com/movies/?id=neighbors.htm
3762,,https://www.boxofficemojo.com/movies/?id=cinderella81.htm
3763,"$1,056,158",https://www.boxofficemojo.com/movies/?id=privatelessons.htm
3764,"$7,446,508",https://www.boxofficemojo.com/movies/?id=halloween2.htm
3765,John Carpenter,https://www.boxofficemojo.com/movies/?id=escapefromnewyork.htm
3766,,https://www.boxofficemojo.com/movies/?id=ghoststory.htm
3767,"$5,571,675",https://www.boxofficemojo.com/movies/?id=omen3.htm
3768,39,https://www.boxofficemojo.com/movies/?id=mommiedearest.htm
3769,"$2,297,493",https://www.boxofficemojo.com/movies/?id=undertherainbow.htm
3770,Richard Marquand,https://www.boxofficemojo.com/movies/?id=eyeoftheneedle.htm
3771,"$3,059,638",https://www.boxofficemojo.com/movies/?id=outland.htm
3772,,https://www.boxofficemojo.com/movies/?id=caveman.htm
3773,,https://www.boxofficemojo.com/movies/?id=nightthelightswentoutingeorgia.htm
3774,,https://www.boxofficemojo.com/movies/?id=sob.htm
3775,,https://www.boxofficemojo.com/movies/?id=scanners.htm
3776,Robert DeNiroRobert Duvall,https://www.boxofficemojo.com/movies/?id=trueconfessions.htm
3777,"$2,945,600",https://www.boxofficemojo.com/movies/?id=legendoftheloneranger.htm
3778,David Mamet,https://www.boxofficemojo.com/movies/?id=postmanalwaysringstwice.htm
3779,Brian De Palma,https://www.boxofficemojo.com/movies/?id=blowout.htm
3780,Michael Mann,https://www.boxofficemojo.com/movies/?id=thief.htm
3781,,https://www.boxofficemojo.com/movies/?id=victory.htm
3782,"$3,037,911",https://www.boxofficemojo.com/movies/?id=wolfen.htm
3783,"$520,000",https://www.boxofficemojo.com/movies/?id=penniesfromheaven.htm
3784,"$1,348,576","https://www.boxofficemojo.com/movies/?id=whoselifeisit,anyway.htm"
3785,"$2,765,456",https://www.boxofficemojo.com/movies/?id=funhouse.htm
3786,,https://www.boxofficemojo.com/movies/?id=lacageauxfolles2.htm
3787,Morgan FreemanChristopher PlummerSigourney Weaver,https://www.boxofficemojo.com/movies/?id=eyewitness.htm
3788,,https://www.boxofficemojo.com/movies/?id=mybloodyvalentine.htm
3789,Jim Broadbent*Christopher Walken,https://www.boxofficemojo.com/movies/?id=dogsofwar.htm
3790,Rank,https://www.boxofficemojo.com/movies/?id=watcherinthewoods.htm
3791,"$1,214,767",https://www.boxofficemojo.com/movies/?id=pursuitofdbcooper.htm
3792,James Garner,https://www.boxofficemojo.com/movies/?id=fan81.htm
3793,Rank,https://www.boxofficemojo.com/movies/?id=gas.htm
3794,"$566,736",https://www.boxofficemojo.com/movies/?id=hand.htm
3795,"$429,146",https://www.boxofficemojo.com/movies/?id=thisiselvis.htm
3796,"$939,423",https://www.boxofficemojo.com/movies/?id=honkytonkfreeway.htm
3797,"$958,637",https://www.boxofficemojo.com/movies/?id=kingofthemountain.htm
3798,"$344,837",https://www.boxofficemojo.com/movies/?id=silenceofthenorth.htm
3799,Rank,https://www.boxofficemojo.com/movies/?id=nightschool.htm
3800,,https://www.boxofficemojo.com/movies/?id=starwars5.htm
3801,"$8,691,886",https://www.boxofficemojo.com/movies/?id=stircrazy.htm
3802,"$8,024,663",https://www.boxofficemojo.com/movies/?id=anywhichwayyoucan.htm
3803,"$3,366,443",https://www.boxofficemojo.com/movies/?id=coalminersdaughter.htm
